"Country","Date","Cases","Deaths","Vaccinated","Population","MedianAge","HospitalBeds","PositiveRate","Stringency"
"Kenya",2021-04-03,129330,2104,196435,54027484,20,1.4,0.21,67.13
"Kenya",2021-04-07,138077,2206,340121,54027484,20,1.4,0.17,67.13
"Kenya",2021-04-08,138077,2206,422021,54027484,20,1.4,0.18,67.13
"Kenya",2021-04-14,145184,2330,569244,54027484,20,1.4,0.15,70.83
"Kenya",2021-04-16,145184,2330,651650,54027484,20,1.4,0.14,70.83
"Kenya",2021-04-21,151287,2463,750471,54027484,20,1.4,0.13,71.76
"Kenya",2021-04-28,156318,2603,853081,54027484,20,1.4,0.12,71.76
"Kenya",2021-05-13,163238,2883,930460,54027484,20,1.4,0.07,74.07
"Kenya",2021-05-14,163238,2883,933436,54027484,20,1.4,0.06,74.07
"Kenya",2021-05-19,165379,3001,945597,54027484,20,1.4,0.05,74.07
"Kenya",2021-05-20,165379,3001,948980,54027484,20,1.4,0.06,74.07
"Kenya",2021-05-21,165379,3001,951026,54027484,20,1.4,0.06,74.07
"Kenya",2021-05-23,168108,3049,953954,54027484,20,1.4,0.08,74.07
"Kenya",2021-05-24,168108,3049,954515,54027484,20,1.4,0.08,74.07
"Kenya",2021-05-25,168108,3049,957804,54027484,20,1.4,0.08,74.07
"Kenya",2021-05-26,168108,3049,960379,54027484,20,1.4,0.08,74.07
"Kenya",2021-05-27,168108,3049,963241,54027484,20,1.4,0.07,74.07
"Kenya",2021-05-28,168108,3049,966433,54027484,20,1.4,0.07,74.07
"Kenya",2021-05-29,168108,3049,968733,54027484,20,1.4,0.06,74.07
"Kenya",2021-05-31,170485,3141,969489,54027484,20,1.4,0.06,74.07
"Kenya",2021-06-02,170485,3141,971243,54027484,20,1.4,0.05,74.07
"Kenya",2021-06-03,170485,3141,972601,54027484,20,1.4,0.05,74.07
"Kenya",2021-06-04,170485,3141,974000,54027484,20,1.4,0.05,74.07
"Kenya",2021-06-05,170485,3141,975265,54027484,20,1.4,0.05,74.07
"Kenya",2021-06-06,172325,3264,975399,54027484,20,1.4,0.05,74.07
"Kenya",2021-06-07,172325,3264,975835,54027484,20,1.4,0.05,65.74
"Kenya",2021-06-08,172325,3264,978127,54027484,20,1.4,0.05,65.74
"Kenya",2021-06-09,172325,3264,979955,54027484,20,1.4,0.06,65.74
"Kenya",2021-06-10,172325,3264,982310,54027484,20,1.4,0.07,65.74
"Kenya",2021-06-11,172325,3264,985070,54027484,20,1.4,0.07,65.74
"Kenya",2021-06-13,175176,3396,986881,54027484,20,1.4,0.07,65.74
"Kenya",2021-06-14,175176,3396,987277,54027484,20,1.4,0.08,65.74
"Kenya",2021-06-15,175176,3396,989422,54027484,20,1.4,0.08,65.74
"Kenya",2021-06-16,175176,3396,991184,54027484,20,1.4,0.08,65.74
"Kenya",2021-06-17,175176,3396,992418,54027484,20,1.4,0.08,65.74
"Kenya",2021-06-18,175176,3396,993670,54027484,20,1.4,0.09,65.74
"Kenya",2021-06-19,175176,3396,994622,54027484,20,1.4,0.1,65.74
"Kenya",2021-06-20,178792,3447,995012,54027484,20,1.4,0.1,65.74
"Kenya",2021-06-21,178792,3447,995570,54027484,20,1.4,0.1,65.74
"Kenya",2021-06-22,178792,3447,996414,54027484,20,1.4,0.1,65.74
"Kenya",2021-06-23,178792,3447,997420,54027484,20,1.4,0.1,65.74
"Kenya",2021-06-24,178792,3447,998073,54027484,20,1.4,0.1,65.74
"Kenya",2021-06-26,178792,3447,1001711,54027484,20,1.4,0.09,65.74
"Kenya",2021-06-27,182393,3574,1002499,54027484,20,1.4,0.09,65.74
"Kenya",2021-06-28,182393,3574,1003204,54027484,20,1.4,0.09,65.74
"Kenya",2021-06-29,182393,3574,1005901,54027484,20,1.4,0.1,67.59
"Kenya",2021-06-30,182393,3574,1008120,54027484,20,1.4,0.1,67.59
"Kenya",2021-07-01,182393,3574,1010954,54027484,20,1.4,0.09,67.59
"Kenya",2021-07-02,182393,3574,1013895,54027484,20,1.4,0.08,67.59
"Kenya",2021-07-03,182393,3574,1016190,54027484,20,1.4,0.08,67.59
"Kenya",2021-07-04,185591,3671,1017485,54027484,20,1.4,0.09,67.59
"Kenya",2021-07-05,185591,3671,1018143,54027484,20,1.4,0.08,64.81
"Kenya",2021-07-06,185591,3671,1020120,54027484,20,1.4,0.08,64.81
"Kenya",2021-07-07,185591,3671,1021982,54027484,20,1.4,0.07,64.81
"Kenya",2021-07-08,185591,3671,1024133,54027484,20,1.4,0.08,64.81
"Kenya",2021-07-09,185591,3671,1025427,54027484,20,1.4,0.08,64.81
"Kenya",2021-07-11,188513,3721,1026960,54027484,20,1.4,0.08,64.81
"Kenya",2021-07-12,188513,3721,1028121,54027484,20,1.4,0.08,64.81
"Kenya",2021-07-13,188513,3721,1028669,54027484,20,1.4,0.09,64.81
"Kenya",2021-07-14,188513,3721,1030853,54027484,20,1.4,0.08,64.81
"Kenya",2021-07-15,188513,3721,1035621,54027484,20,1.4,0.09,64.81
"Kenya",2021-07-17,188513,3721,1037353,54027484,20,1.4,0.1,64.81
"Kenya",2021-07-18,192435,3760,1038074,54027484,20,1.4,0.11,64.81
"Kenya",2021-07-20,192435,3760,1040317,54027484,20,1.4,0.11,64.81
"Kenya",2021-07-21,192435,3760,1040665,54027484,20,1.4,0.11,64.81
"Kenya",2021-07-22,192435,3760,1042455,54027484,20,1.4,0.11,64.81
"Kenya",2021-07-23,192435,3760,1044638,54027484,20,1.4,0.11,64.81
"Kenya",2021-07-24,192435,3760,1046526,54027484,20,1.4,0.11,64.81
"Kenya",2021-07-25,196745,3849,1047355,54027484,20,1.4,0.12,64.81
"Kenya",2021-07-26,196745,3849,1047592,54027484,20,1.4,0.13,64.81
"Kenya",2021-07-27,196745,3849,1049847,54027484,20,1.4,0.13,52.78
"Kenya",2021-07-28,196745,3849,1052343,54027484,20,1.4,0.15,52.78
"Kenya",2021-07-29,196745,3849,1055341,54027484,20,1.4,0.16,52.78
"Kenya",2021-07-30,196745,3849,1058280,54027484,20,1.4,0.16,52.78
"Kenya",2021-08-01,203213,3931,1064104,54027484,20,1.4,0.16,52.78
"Kenya",2021-08-02,203213,3931,1064500,54027484,20,1.4,0.17,52.78
"Kenya",2021-08-03,203213,3931,1067615,54027484,20,1.4,0.17,52.78
"Kenya",2021-08-04,203213,3931,1071297,54027484,20,1.4,0.18,52.78
"Kenya",2021-08-05,203213,3931,1075808,54027484,20,1.4,0.19,52.78
"Kenya",2021-08-06,203213,3931,1084013,54027484,20,1.4,0.21,52.78
"Kenya",2021-08-07,203213,3931,1097830,54027484,20,1.4,0.21,52.78
"Kenya",2021-08-09,211028,4117,1105470,54027484,20,1.4,0.22,52.78
"Kenya",2021-08-10,211028,4117,1131631,54027484,20,1.4,0.22,52.78
"Kenya",2021-08-11,211028,4117,1160809,54027484,20,1.4,0.24,52.78
"Kenya",2021-08-12,211028,4117,1192418,54027484,20,1.4,0.24,52.78
"Kenya",2021-08-13,211028,4117,1231835,54027484,20,1.4,0.23,52.78
"Kenya",2021-08-14,211028,4117,1264362,54027484,20,1.4,0.23,52.78
"Kenya",2021-08-15,219938,4319,1287010,54027484,20,1.4,0.23,52.78
"Kenya",2021-08-16,219938,4319,1305850,54027484,20,1.4,0.23,52.78
"Kenya",2021-08-18,219938,4319,1393905,54027484,20,1.4,0.23,56.02
"Kenya",2021-08-19,219938,4319,1454102,54027484,20,1.4,0.22,56.02
"Kenya",2021-08-20,219938,4319,1517734,54027484,20,1.4,0.22,56.02
"Kenya",2021-08-21,219938,4319,1595335,54027484,20,1.4,0.22,56.02
"Kenya",2021-08-22,228363,4467,1615687,54027484,20,1.4,0.22,56.02
"Kenya",2021-08-23,228363,4467,1631022,54027484,20,1.4,0.22,56.02
"Kenya",2021-08-24,228363,4467,1714858,54027484,20,1.4,0.21,56.02
"Kenya",2021-08-25,228363,4467,1794369,54027484,20,1.4,0.2,56.02
"Kenya",2021-08-26,228363,4467,1854630,54027484,20,1.4,0.19,56.02
"Kenya",2021-08-27,228363,4467,1894240,54027484,20,1.4,0.18,56.02
"Kenya",2021-08-28,228363,4467,1925446,54027484,20,1.4,0.16,56.02
"Kenya",2021-08-29,234589,4694,1939688,54027484,20,1.4,0.16,56.02
"Kenya",2021-08-30,234589,4694,1949340,54027484,20,1.4,0.15,56.02
"Kenya",2021-08-31,234589,4694,1968656,54027484,20,1.4,0.13,56.02
"Kenya",2021-09-01,234589,4694,1985905,54027484,20,1.4,0.13,56.02
"Kenya",2021-09-02,234589,4694,2000285,54027484,20,1.4,0.13,56.02
"Kenya",2021-09-03,234589,4694,2020009,54027484,20,1.4,0.13,56.02
"Kenya",2021-09-04,234589,4694,2043504,54027484,20,1.4,0.13,56.02
"Kenya",2021-09-05,239692,4778,2050377,54027484,20,1.4,0.14,56.02
"Kenya",2021-09-06,239692,4778,2057080,54027484,20,1.4,0.14,56.02
"Kenya",2021-09-07,239692,4778,2080483,54027484,20,1.4,0.14,56.02
"Kenya",2021-09-08,239692,4778,2117075,54027484,20,1.4,0.13,56.02
"Kenya",2021-09-10,239692,4778,2208468,54027484,20,1.4,0.11,56.02
"Kenya",2021-09-12,243456,4902,2262968,54027484,20,1.4,0.09,56.02
"Kenya",2021-09-13,243456,4902,2270827,54027484,20,1.4,0.09,56.02
"Kenya",2021-09-15,243456,4902,2353534,54027484,20,1.4,0.08,56.02
"Kenya",2021-09-16,243456,4902,2397641,54027484,20,1.4,0.08,56.02
"Kenya",2021-09-17,243456,4902,2439528,54027484,20,1.4,0.07,56.02
"Kenya",2021-09-18,243456,4902,2480543,54027484,20,1.4,0.07,56.02
"Kenya",2021-09-20,246296,4980,2504869,54027484,20,1.4,0.07,56.02
"Kenya",2021-09-21,246296,4980,2543876,54027484,20,1.4,0.07,56.02
"Kenya",2021-09-22,246296,4980,2589741,54027484,20,1.4,0.07,56.02
"Kenya",2021-09-23,246296,4980,2631821,54027484,20,1.4,0.06,56.02
"Kenya",2021-09-24,246296,4980,2672861,54027484,20,1.4,0.06,56.02
"Kenya",2021-09-25,246296,4980,2713427,54027484,20,1.4,0.06,56.02
"Kenya",2021-09-26,248392,5096,2724274,54027484,20,1.4,0.05,56.02
"Kenya",2021-09-27,248392,5096,2737982,54027484,20,1.4,0.05,56.02
"Kenya",2021-09-28,248392,5096,2771051,54027484,20,1.4,0.05,56.02
"Kenya",2021-09-29,248392,5096,2813477,54027484,20,1.4,0.05,56.02
"Kenya",2021-09-30,248392,5096,2856972,54027484,20,1.4,0.05,56.02
"Kenya",2021-10-01,248392,5096,2897007,54027484,20,1.4,0.04,56.02
"Kenya",2021-10-02,248392,5096,2934743,54027484,20,1.4,0.04,56.02
"Kenya",2021-10-03,250023,5131,2944584,54027484,20,1.4,0.04,56.02
"Kenya",2021-10-04,250023,5131,2955890,54027484,20,1.4,0.04,56.02
"Kenya",2021-10-05,250023,5131,2988128,54027484,20,1.4,0.04,53.24
"Kenya",2021-10-06,250023,5131,3022947,54027484,20,1.4,0.04,53.24
"Kenya",2021-10-07,250023,5131,3093399,54027484,20,1.4,0.03,53.24
"Kenya",2021-10-09,250023,5131,3135700,54027484,20,1.4,0.03,53.24
"Kenya",2021-10-12,251057,5181,3155222,54027484,20,1.4,0.02,46.3
"Kenya",2021-10-15,251057,5181,3280011,54027484,20,1.4,0.02,46.3
"Kenya",2021-10-16,251057,5181,3291192,54027484,20,1.4,0.02,46.3
"Kenya",2021-10-17,251959,5215,3303782,54027484,20,1.4,0.02,46.3
"Kenya",2021-10-18,251959,5215,3338391,54027484,20,1.4,0.02,46.3
"Kenya",2021-10-19,251959,5215,3379842,54027484,20,1.4,0.02,46.3
"Kenya",2021-10-20,251959,5215,3416746,54027484,20,1.4,0.02,41.67
"Kenya",2021-10-22,251959,5215,3493570,54027484,20,1.4,0.02,41.67
"Kenya",2021-10-23,251959,5215,3504400,54027484,20,1.4,0.02,41.67
"Kenya",2021-10-24,252628,5255,3513683,54027484,20,1.4,0.02,41.67
"Kenya",2021-10-25,252628,5255,3545060,54027484,20,1.4,0.02,41.67
"Kenya",2021-10-26,252628,5255,3576875,54027484,20,1.4,0.02,36.11
"Kenya",2021-10-27,252628,5255,3608290,54027484,20,1.4,0.02,36.11
"Kenya",2021-10-28,252628,5255,3642163,54027484,20,1.4,0.02,36.11
"Kenya",2021-10-29,252628,5255,3671133,54027484,20,1.4,0.02,36.11
"Kenya",2021-10-30,252628,5255,3679975,54027484,20,1.4,0.02,36.11
"Kenya",2021-10-31,253293,5276,3688884,54027484,20,1.4,0.02,36.11
"Kenya",2021-11-01,253293,5276,3705253,54027484,20,1.4,0.02,36.11
"Kenya",2021-11-03,253293,5276,3744710,54027484,20,1.4,0.02,36.11
"Kenya",2021-11-04,253293,5276,3764767,54027484,20,1.4,0.02,36.11
"Kenya",2021-11-05,253293,5276,3782659,54027484,20,1.4,0.02,36.11
"Kenya",2021-11-06,253293,5276,3787211,54027484,20,1.4,0.01,36.11
"Kenya",2021-11-08,253813,5305,3808382,54027484,20,1.4,0.01,36.11
"Kenya",2021-11-09,253813,5305,3825759,54027484,20,1.4,0.01,36.11
"Kenya",2021-11-14,254276,5316,3887459,54027484,20,1.4,0.01,36.11
"Kenya",2021-11-15,254276,5316,3905215,54027484,20,1.4,0.01,36.11
"Kenya",2021-11-17,254276,5316,3944709,54027484,20,1.4,0.01,36.11
"Kenya",2021-11-18,254276,5316,3963035,54027484,20,1.4,0.01,36.11
"Kenya",2021-11-20,254276,5316,3986501,54027484,20,1.4,0.01,36.11
"Kenya",2021-11-23,254688,5325,4087317,54027484,20,1.4,0.01,41.41
"Kenya",2021-11-24,254688,5325,4329464,54027484,20,1.4,0.01,41.41
"Kenya",2021-11-25,254688,5325,4405888,54027484,20,1.4,0.01,41.4
"Kenya",2021-11-26,254688,5325,4478196,54027484,20,1.4,0.01,41.4
"Kenya",2021-11-28,254940,5333,4511979,54027484,20,1.4,0.01,41.4
"Kenya",2021-11-29,254940,5333,4583142,54027484,20,1.4,0.01,41.39
"Kenya",2021-11-30,254940,5333,4658835,54027484,20,1.4,0.01,41.39
"Kenya",2021-12-02,254940,5333,4819028,54027484,20,1.4,0.01,41.37
"Kenya",2021-12-03,254940,5333,4891490,54027484,20,1.4,0.01,41.37
"Kenya",2021-12-05,255408,5335,4938175,54027484,20,1.4,0.01,41.37
"Kenya",2021-12-06,255408,5335,5003403,54027484,20,1.4,0.01,41.36
"Kenya",2021-12-07,255408,5335,5078363,54027484,20,1.4,0.01,41.36
"Kenya",2021-12-08,255408,5335,5156080,54027484,20,1.4,0.01,41.35
"Kenya",2021-12-09,255408,5335,5248482,54027484,20,1.4,0.01,41.34
"Kenya",2021-12-11,255408,5335,5359346,54027484,20,1.4,0.02,41.34
"Kenya",2021-12-12,256134,5346,5375123,54027484,20,1.4,0.02,41.33
"Kenya",2021-12-14,256134,5346,5507903,54027484,20,1.4,0.03,41.33
"Kenya",2021-12-16,256134,5346,5735219,54027484,20,1.4,0.07,41.31
"Kenya",2021-12-19,262335,5353,5930258,54027484,20,1.4,0.17,41.3
"Kenya",2022-01-18,317324,5488,6251075,54027484,20,1.4,0.09,53.49
"Kenya",2022-01-20,317324,5488,6295337,54027484,20,1.4,0.07,53.44
"Kenya",2022-01-21,317324,5488,6316501,54027484,20,1.4,0.07,53.41
"Kenya",2022-01-22,317324,5488,6336971,54027484,20,1.4,0.06,53.39
"Kenya",2022-01-23,320138,5531,6344094,54027484,20,1.4,0.06,53.38
"Kenya",2022-01-24,320138,5531,6348544,54027484,20,1.4,0.07,53.38
"Kenya",2022-01-25,320138,5531,6365984,54027484,20,1.4,0.07,53.36
"Kenya",2022-01-26,320138,5531,6387024,54027484,20,1.4,0.06,53.35
"Kenya",2022-01-27,320138,5531,6406701,54027484,20,1.4,0.05,53.31
"Kenya",2022-01-28,320138,5531,6426628,54027484,20,1.4,0.04,53.29
"Kenya",2022-01-29,320138,5531,6469965,54027484,20,1.4,0.03,53.25
"Kenya",2022-01-30,321234,5578,6519171,54027484,20,1.4,0.03,53.23
"Kenya",2022-01-31,321234,5578,6572987,54027484,20,1.4,0.03,53.19
"Kenya",2022-02-01,321234,5578,6650827,54027484,20,1.4,0.02,53.14
"Kenya",2022-02-02,321234,5578,6726073,54027484,20,1.4,0.03,53.09
"Kenya",2022-02-03,321234,5578,6821372,54027484,20,1.4,0.03,53.03
"Kenya",2022-02-04,321234,5578,6931867,54027484,20,1.4,0.03,52.98
"Kenya",2022-02-05,321234,5578,7057640,54027484,20,1.4,0.03,52.92
"Kenya",2022-02-06,322043,5607,7157187,54027484,20,1.4,0.03,52.88
"Kenya",2022-02-07,322043,5607,7237715,54027484,20,1.4,0.02,52.84
"Kenya",2022-02-08,322043,5607,7330303,54027484,20,1.4,0.02,52.8
"Kenya",2022-02-09,322043,5607,7445331,54027484,20,1.4,0.02,52.76
"Kenya",2022-02-10,322043,5607,7598470,54027484,20,1.4,0.01,52.71
"Kenya",2022-02-11,322043,5607,7762095,54027484,20,1.4,0.01,52.66
"Kenya",2022-02-12,322043,5607,7929066,54027484,20,1.4,0.01,52.61
"Kenya",2022-02-13,322436,5629,8054405,54027484,20,1.4,0.01,52.58
"Kenya",2022-03-24,323272,5647,8994309,54027484,20,1.4,0,51.52
"Kenya",2022-05-08,323868,5649,11711277,54027484,20,1.4,0.01,51.5
"Kenya",2022-05-15,324011,5649,11968185,54027484,20,1.4,0.01,51.45
"Kenya",2022-05-22,324222,5649,12525555,54027484,20,1.4,0.01,47.66
"Kenya",2022-06-05,325442,5651,12576597,54027484,20,1.4,0.05,47.65
"Kenya",2022-06-19,329107,5651,12641679,54027484,20,1.4,0.13,43.93
"Kuwait",2021-02-15,176903,998,137000,4268886,33.7,2,0.1,77.78
"Kuwait",2021-03-08,199428,1120,322000,4268886,33.7,2,0.15,81.48
"Kuwait",2021-03-22,217933,1215,5e+05,4268886,33.7,2,0.16,81.48
"Kuwait",2021-04-18,255860,1440,822000,4268886,33.7,2,0.16,81.48
"Kuwait",2021-07-03,349923,1919,1452148,4268886,33.7,2,0.12,64.27
"Kuwait",2021-11-30,413266,2465,3304574,4268886,33.7,2,0,39.18
"Kuwait",2021-12-09,413464,2465,3314143,4268886,33.7,2,0,39.06
"Kuwait",2021-12-13,413672,2466,3317686,4268886,33.7,2,0,39.01
"Kuwait",2021-12-15,413672,2466,3320794,4268886,33.7,2,0,38.95
"Kuwait",2021-12-20,414023,2466,3325463,4268886,33.7,2,0,38.88
"Kuwait",2021-12-23,414023,2466,3329713,4268886,33.7,2,0,38.83
"Kuwait",2021-12-27,414911,2468,3333850,4268886,33.7,2,0.01,38.83
"Kuwait",2021-12-28,414911,2468,3334421,4268886,33.7,2,0.01,38.78
"Kuwait",2022-01-05,417723,2468,3341309,4268886,33.7,2,0.05,32.22
"Kuwait",2022-01-09,430920,2471,3344173,4268886,33.7,2,0.08,32.19
"Kuwait",2022-01-10,430920,2471,3345561,4268886,33.7,2,0.09,32.18
"Kuwait",2022-01-13,430920,2471,3348999,4268886,33.7,2,0.11,32.15
"Kuwait",2022-01-17,460828,2475,3352444,4268886,33.7,2,0.14,32.12
"Kuwait",2022-01-19,460828,2475,3353921,4268886,33.7,2,0.14,44.86
"Kuwait",2022-01-23,493107,2485,3357463,4268886,33.7,2,0.15,44.85
"Kuwait",2022-01-25,493107,2485,3362105,4268886,33.7,2,0.16,44.84
"Kuwait",2022-01-27,493107,2485,3363551,4268886,33.7,2,0.18,44.84
"Kuwait",2022-01-31,534062,2494,3366671,4268886,33.7,2,0.19,44.84
"Kuwait",2022-02-02,534062,2494,3368291,4268886,33.7,2,0.19,44.83
"Kuwait",2022-02-07,574587,2508,3372412,4268886,33.7,2,0.16,50.38
"Kuwait",2022-02-10,574587,2508,3376127,4268886,33.7,2,0.14,50.38
"Kuwait",2022-02-20,611820,2528,3382899,4268886,33.7,2,0.07,49.72
"Kuwait",2022-02-27,618703,2536,3391299,4268886,33.7,2,0.04,49.72
"Kuwait",2022-03-06,622489,2544,3393521,4268886,33.7,2,0.04,21.94
"Kuwait",2022-03-17,625461,2550,3406769,4268886,33.7,2,0.05,21.94
"Kuwait",2022-03-24,627143,2553,3410314,4268886,33.7,2,0.04,21.94
"Kuwait",2022-04-04,629525,2554,3413831,4268886,33.7,2,0.02,21.94
"Kuwait",2022-04-12,630322,2555,3415828,4268886,33.7,2,0.03,21.94
"Kuwait",2022-04-18,630946,2555,3416986,4268886,33.7,2,0.01,21.93
"Kuwait",2022-04-26,631409,2555,3419301,4268886,33.7,2,0.01,21.93
"Kuwait",2022-04-27,631409,2555,3419874,4268886,33.7,2,0.01,21.93
"Kuwait",2022-05-05,631728,2555,3420874,4268886,33.7,2,0,11.11
"Kuwait",2022-05-08,631929,2555,3421205,4268886,33.7,2,0.01,11.11
"Kuwait",2022-05-10,631929,2555,3421731,4268886,33.7,2,0.01,11.11
"Kuwait",2022-05-15,632369,2555,3422607,4268886,33.7,2,0,11.11
"Kuwait",2022-05-23,632781,2555,3424619,4268886,33.7,2,0.02,11.11
"Laos",2021-05-26,1741,2,614566,7529477,24.4,1.5,0.02,85.19
"Laos",2021-05-31,1851,3,638377,7529477,24.4,1.5,0.01,85.19
"Laos",2021-06-01,1851,3,662521,7529477,24.4,1.5,0,74.07
"Laos",2021-06-02,1851,3,664661,7529477,24.4,1.5,0,74.07
"Laos",2021-06-03,1851,3,667657,7529477,24.4,1.5,0,74.07
"Laos",2021-06-04,1851,3,674311,7529477,24.4,1.5,0,74.07
"Laos",2021-06-05,1851,3,679729,7529477,24.4,1.5,0,74.07
"Laos",2021-06-06,1903,3,683354,7529477,24.4,1.5,0,74.07
"Laos",2021-06-07,1903,3,686794,7529477,24.4,1.5,0.01,74.07
"Laos",2021-06-08,1903,3,691381,7529477,24.4,1.5,0,69.44
"Laos",2021-06-09,1903,3,694374,7529477,24.4,1.5,0,69.44
"Laos",2021-06-10,1903,3,698503,7529477,24.4,1.5,0,69.44
"Laos",2021-06-11,1903,3,708652,7529477,24.4,1.5,0,69.44
"Laos",2021-06-12,1903,3,712793,7529477,24.4,1.5,0,69.44
"Laos",2021-06-13,1936,3,713709,7529477,24.4,1.5,0,69.44
"Laos",2021-06-14,1936,3,713818,7529477,24.4,1.5,0,69.44
"Laos",2021-06-15,1936,3,717648,7529477,24.4,1.5,0.01,69.44
"Laos",2021-06-16,1936,3,719562,7529477,24.4,1.5,0.01,69.44
"Laos",2021-06-18,1936,3,742607,7529477,24.4,1.5,0.01,69.44
"Laos",2021-06-19,1936,3,753750,7529477,24.4,1.5,0.01,69.44
"Laos",2021-06-21,1993,3,780552,7529477,24.4,1.5,0.01,69.44
"Laos",2021-06-22,1993,3,798257,7529477,24.4,1.5,0.01,60.19
"Laos",2021-06-24,1993,3,853782,7529477,24.4,1.5,0.01,60.19
"Laos",2021-06-25,1993,3,869006,7529477,24.4,1.5,0.01,60.19
"Laos",2021-06-26,1993,3,884428,7529477,24.4,1.5,0.01,60.19
"Laos",2021-06-28,2050,3,886238,7529477,24.4,1.5,0.01,60.19
"Laos",2021-07-04,2244,3,942835,7529477,24.4,1.5,0.02,60.19
"Laos",2021-07-05,2244,3,947702,7529477,24.4,1.5,0.03,60.19
"Laos",2021-07-06,2244,3,956535,7529477,24.4,1.5,0.03,57.87
"Laos",2021-07-09,2244,3,1015262,7529477,24.4,1.5,0.04,57.87
"Laos",2021-07-11,2719,3,1025248,7529477,24.4,1.5,0.04,57.87
"Laos",2021-07-14,2719,3,1038254,7529477,24.4,1.5,0.05,57.87
"Laos",2021-07-17,2719,3,1050818,7529477,24.4,1.5,0.06,48.15
"Laos",2021-07-21,3426,5,1061689,7529477,24.4,1.5,0.09,48.15
"Laos",2021-07-25,4762,5,1062365,7529477,24.4,1.5,0.11,48.15
"Laos",2021-07-31,4762,5,1179668,7529477,24.4,1.5,0.13,48.15
"Laos",2021-08-06,6566,7,1315924,7529477,24.4,1.5,0.12,53.7
"Laos",2021-08-08,8391,8,1361484,7529477,24.4,1.5,0.1,53.7
"Laos",2021-08-14,8391,8,1662994,7529477,24.4,1.5,0.11,53.7
"Laos",2021-08-17,10092,9,1828039,7529477,24.4,1.5,0.1,50
"Laos",2021-08-20,10092,9,2060418,7529477,24.4,1.5,0.12,50
"Laos",2021-08-21,10092,9,2060418,7529477,24.4,1.5,0.12,50
"Laos",2021-08-22,12469,11,2109937,7529477,24.4,1.5,0.13,50
"Laos",2021-08-23,12469,11,2131014,7529477,24.4,1.5,0.12,50
"Laos",2021-08-24,12469,11,2188426,7529477,24.4,1.5,0.12,50
"Laos",2021-08-25,12469,11,2235384,7529477,24.4,1.5,0.15,50
"Laos",2021-08-26,12469,11,2278765,7529477,24.4,1.5,0.14,50
"Laos",2021-08-28,12469,11,2376594,7529477,24.4,1.5,0.11,50
"Laos",2021-08-29,14641,12,2407056,7529477,24.4,1.5,0.1,50
"Laos",2021-08-30,14641,12,2420333,7529477,24.4,1.5,0.11,50
"Laos",2021-08-31,14641,12,2443845,7529477,24.4,1.5,0.09,50
"Laos",2021-09-01,14641,12,2474767,7529477,24.4,1.5,0.06,53.7
"Laos",2021-09-02,14641,12,2504151,7529477,24.4,1.5,0.06,53.7
"Laos",2021-09-03,14641,12,2529903,7529477,24.4,1.5,0.06,53.7
"Laos",2021-09-04,14641,12,2537992,7529477,24.4,1.5,0.06,53.7
"Laos",2021-09-05,15933,16,2545657,7529477,24.4,1.5,0.06,53.7
"Laos",2021-09-07,15933,16,2560372,7529477,24.4,1.5,0.06,53.7
"Laos",2021-09-10,15933,16,2633604,7529477,24.4,1.5,0.05,53.7
"Laos",2021-09-11,15933,16,2650948,7529477,24.4,1.5,0.05,53.7
"Laos",2021-09-19,19185,16,2799549,7529477,24.4,1.5,0.05,73.61
"Laos",2021-09-30,21819,16,2983763,7529477,24.4,1.5,0.07,75.46
"Laos",2021-10-13,28540,26,3091161,7529477,24.4,1.5,0.1,75
"Laos",2021-10-21,32029,40,3178111,7529477,24.4,1.5,0.08,75
"Laos",2021-10-28,35633,52,3251958,7529477,24.4,1.5,0.12,75
"Laos",2021-11-23,62160,132,3744740,7529477,24.4,1.5,0.19,71.3
"Laos",2022-01-03,112767,380,4590479,7529477,24.4,1.5,0.3,69.96
"Laos",2022-01-18,124731,495,4653477,7529477,24.4,1.5,0.17,69.88
"Laos",2022-02-13,139028,594,4819056,7529477,24.4,1.5,0.41,64.62
"Laos",2022-02-16,139028,594,4827386,7529477,24.4,1.5,0.28,70.15
"Laos",2022-02-21,141083,610,4839599,7529477,24.4,1.5,0.44,70.07
"Laos",2022-02-22,141083,610,4840837,7529477,24.4,1.5,0.3,70.07
"Laos",2022-02-23,141083,610,4842963,7529477,24.4,1.5,0.29,70.05
"Laos",2022-02-25,141083,610,4853988,7529477,24.4,1.5,0.18,70
"Laos",2022-02-28,142609,621,4909112,7529477,24.4,1.5,0.16,69.96
"Laos",2022-03-02,142609,621,4962892,7529477,24.4,1.5,0.2,71.48
"Laos",2022-03-07,144155,629,5094724,7529477,24.4,1.5,0.27,71.39
"Laos",2022-03-10,144155,629,5160696,7529477,24.4,1.5,0.34,71.36
"Laos",2022-03-11,144155,629,5206859,7529477,24.4,1.5,0.37,71.35
"Laos",2022-03-14,146328,640,5296891,7529477,24.4,1.5,0.55,71.33
"Laos",2022-03-16,146328,640,5371861,7529477,24.4,1.5,0.88,65.73
"Laos",2022-05-03,207608,671,5781800,7529477,24.4,1.5,0.6,61.57
"Laos",2022-05-04,207608,671,5782266,7529477,24.4,1.5,0.55,61.57
"Laos",2022-05-09,208829,671,5788210,7529477,24.4,1.5,0.43,58.21
"Laos",2022-05-12,208829,671,5791016,7529477,24.4,1.5,0.39,58.2
